id,clee,nom_estab,nombre_act,per_ocu,nom_vial,cod_postal,entidad,municipio,localidad
368821,07101622311000111000000000U3,CLINICA MARIA AUXILIADORA CONSULTORIO DE TRAUMATOLOGIA Y ORTOPEDIA,Consultorios de medicina especializada del sector privado,0 a 5 personas,QUINTA SUR PONIENTE,29066,CHIAPAS,Tuxtla Gutiérrez,Tuxtla Gutiérrez
368823,07101622311000071000000000U9,CLINICA MARIA AUXILIADORA CONSULTORIO MEDICO NEUROLOGO,Consultorios de medicina especializada del sector privado,0 a 5 personas,QUINTA SUR PONIENTE,29066,CHIAPAS,Tuxtla Gutiérrez,Tuxtla Gutiérrez
486968,07114622311000011000000000U8,CLINICA MATERNIDAD HUMANA RAMOS MIJANGOS,Consultorios de medicina general del sector privado,0 a 5 personas,LAS AMERICAS,29955,CHIAPAS,Benemérito de las Américas,Benemérito de las Américas
498689,07034622311000011001000000U8,CLINICA MATERNO INFANTIL CLARA LUZ,Clínicas de consultorios médicos del sector privado,6 a 10 personas,PRIMERA NORTE ORIENTE,30140,CHIAPAS,Frontera Comalapa,Frontera Comalapa
518169,07087622111000011000000000U0,CLINICA MEDICA BELEN,Consultorios de medicina general del sector privado,0 a 5 personas,CUARTA NORTE,30840,CHIAPAS,Suchiate,Ciudad Hidalgo
521092,07089622112000044010000000U5,CLINICA MEDICA CENTRO DE SALUD INDECO CEBADILLA,Clínicas de consultorios médicos del sector público,11 a 30 personas,JUAN ALDAMA,30786,CHIAPAS,Tapachula,Tapachula de Córdova y Ordóñez
445824,07040621111000021000000000U9,CLINICA MEDICA DIAGNOMED,Consultorios de medicina general del sector privado,0 a 5 personas,PORFIRIO DIAZ PONIENTE,30640,CHIAPAS,Huixtla,Huixtla
8056388,07034621111000261000000000U4,CLINICA MEDICA FUNDACION BEST AC,Consultorios de medicina general del sector privado,0 a 5 personas,PRIMERA NORTE PONIENTE,30140,CHIAPAS,Frontera Comalapa,Frontera Comalapa
419822,07101621113002451000000000U2,CLINICA MEDICA LA TERRAZA,Consultorios de medicina especializada del sector privado,0 a 5 personas,DECIMA PRIMERA PONIENTE SUR,29066,CHIAPAS,Tuxtla Gutiérrez,Tuxtla Gutiérrez
507442,07040622111000011000000000U9,CLINICA MEDICA LOS ANGELES,Consultorios de medicina general del sector privado,0 a 5 personas,ARTEAGA SUR,30640,CHIAPAS,Huixtla,Huixtla
367688,07101621111002551001000000U3,CLINICA MEDICA MALIBU,Consultorios de medicina general del sector privado,31 a 50 personas,SEXTA ORIENTE SUR,29050,CHIAPAS,Tuxtla Gutiérrez,Tuxtla Gutiérrez
517922,07087621111000021000000000U0,CLINICA MEDICA MARANATHA,Consultorios de medicina general del sector privado,0 a 5 personas,SEGUNDA NORTE,30840,CHIAPAS,Suchiate,Ciudad Hidalgo
6197479,07101621111000521000000000U8,CLINICA MEDICA PENCIL,Clínicas de consultorios médicos del sector privado,6 a 10 personas,PENCIL,29070,CHIAPAS,Tuxtla Gutiérrez,Tuxtla Gutiérrez
477147,07012622311000012010000000U2,CLINICA MEDICA QUIRURGICA,Clínicas de consultorios médicos del sector privado,6 a 10 personas,CENTRAL ORIENTE,29130,CHIAPAS,Berriozábal,Berriozábal
348734,07074621111000041000000000U6,CLINICA MEDICA QUIRURGICA LAS 24 HORAS,Consultorios de medicina general del sector privado,6 a 10 personas,BENITO JUAREZ,29500,CHIAPAS,Reforma,Reforma
8056149,07097621113000162000000000U7,CLINICA MEDICA QUIRURGICA ULTRA-DIAGNOSTICO,Clínicas de consultorios médicos del sector privado,6 a 10 personas,27 DE SEPTIEMBRE,30500,CHIAPAS,Tonalá,Tonalá
466697,07092621111000011000000000U1,CLINICA MEDICA QUIRURJICA DR SANTOS,Clínicas de consultorios médicos del sector privado,0 a 5 personas,CENTRAL PONIENTE,29610,CHIAPAS,Tecpatán,Tecpatán
364659,07041622112000021010000000U4,CLINICA MEDICA RURAL NUMERO 248,Consultorios de medicina general del sector público,0 a 5 personas,QUINTA ORIENTE NORTE,30170,CHIAPAS,La Independencia,La Independencia
455186,07089621111001151000000000U0,CLINICA MEDICA SAN JUDAS TADEO,Consultorios de medicina general del sector privado,0 a 5 personas,LA JOYA,30788,CHIAPAS,Tapachula,Tapachula de Córdova y Ordóñez
366375,07101621113002731001000000U7,CLINICA MEDICA SUR,Consultorios de medicina especializada del sector privado,11 a 30 personas,SEGUNDA SUR PONIENTE,29066,CHIAPAS,Tuxtla Gutiérrez,Tuxtla Gutiérrez
474233,07079621111000101000000000U7,CLINICA MEDICO INTEGRAL SAN FERNANDO,Consultorios de medicina general del sector privado,0 a 5 personas,PRIMERA SUR PONIENTE,29120,CHIAPAS,San Fernando,San Fernando
7385830,07079621111000131000000000U4,CLINICA MEDICO INTEGRAL SAN FERNANOD,Consultorios de medicina general del sector privado,0 a 5 personas,PRIMERA SUR PONIENTE,29120,CHIAPAS,San Fernando,San Fernando
461812,07101621111003051001000000U3,CLINICA MEDICOS UNIDOS,Consultorios de medicina general del sector privado,11 a 30 personas,DECIMA NORTE ORIENTE,29043,CHIAPAS,Tuxtla Gutiérrez,Tuxtla Gutiérrez
471418,07101621113002401000000000U7,CLINICA MEGCHUN ALPIZAR,Consultorios de medicina especializada del sector privado,0 a 5 personas,PRIMERA ORIENTE SUR,29066,CHIAPAS,Tuxtla Gutiérrez,Tuxtla Gutiérrez
435443,07017621113000092001000000U4,CLINICA MONTE HOREB,Consultorios de medicina especializada del sector privado,0 a 5 personas,CENTRAL SUR,30400,CHIAPAS,Cintalapa,Lázaro Cárdenas
427729,07061622111000011000000000U5,CLINICA MORALES SARMIENTO,Consultorios de medicina general del sector privado,0 a 5 personas,PRIMERA PONIENTE SUR,29140,CHIAPAS,Ocozocoautla de Espinosa,Ocozocoautla de Espinosa
7813928,07015621116000023000000000U6,CLINICA MUNICIPAL DOCTOR JOSE MANUEL VELASCO SILES,Clínicas de consultorios médicos del sector público,11 a 30 personas,PRIMERA ORIENTE,30890,CHIAPAS,Cacahoatán,Cacahoatán
513712,07089621112000053001000000U7,CLINICA NAVAL TAPACHULA,Clínicas de consultorios médicos del sector público,11 a 30 personas,CUARTA NORTE,30710,CHIAPAS,Tapachula,Tapachula de Córdova y Ordóñez
474562,07101621491000053001052051M8,CLINICA NEFROLOGICA,Consultorios de medicina especializada del sector privado,6 a 10 personas,ELISEO PALACIOS,29078,CHIAPAS,Tuxtla Gutiérrez,Tuxtla Gutiérrez
386569,07101621113003621000000000U9,"CLINICA NEURO-TRAUMATOLOGICA, ORTO STAR MEDICA.",Consultorios de medicina especializada del sector privado,0 a 5 personas,PRESA MALPASO,29040,CHIAPAS,Tuxtla Gutiérrez,Tuxtla Gutiérrez
419829,07101621113003443001000000U8,CLINICA OFTALMOLOGICA ARBOLEDAS,Consultorios de medicina especializada del sector privado,0 a 5 personas,DECIMA SEXTA PONIENTE NORTE,29030,CHIAPAS,Tuxtla Gutiérrez,Tuxtla Gutiérrez
488439,07065621111000021000000000U6,CLINICA PALENQUE,Clínicas de consultorios médicos del sector privado,0 a 5 personas,QUINTA NORTE PONIENTE (DR.MANUEL VELASCO SUAREZ),29960,CHIAPAS,Palenque,Palenque
519640,07089621113001081000000000U5,CLINICA PEDIATRICA,Consultorios de medicina especializada del sector privado,0 a 5 personas,PRIMERA NORTE,30700,CHIAPAS,Tapachula,Tapachula de Córdova y Ordóñez
8062329,07089621115000031000000000U6,CLINICA PEDIATRICA,Clínicas de consultorios médicos del sector privado,0 a 5 personas,PRIMERA NORTE,30700,CHIAPAS,Tapachula,Tapachula de Córdova y Ordóñez
461507,07101621113003011000000000U3,CLINICA PEDRIATRICA,Consultorios de medicina especializada del sector privado,0 a 5 personas,CENTRAL ORIENTE,29047,CHIAPAS,Tuxtla Gutiérrez,Tuxtla Gutiérrez
442638,07069433110000051000000000U0,CLINICA PIJIJIAPAN,Clínicas de consultorios médicos del sector privado,0 a 5 personas,PRIMERA ORIENTE SUR,30540,CHIAPAS,Pijijiapan,Pijijiapan
7221792,07019621113000771000000000U9,CLINICA PIOJITOS COMITAN,Consultorios de medicina especializada del sector privado,0 a 5 personas,TERCERA NORTE ORIENTE,30018,CHIAPAS,Comitán de Domínguez,Comitán de Domínguez
7230089,07101621115000031000000000U9,CLINICA PISCODERMATOLOGICA EKASKAHS,Clínicas de consultorios médicos del sector privado,0 a 5 personas,DECIMA TERCERA NORTE ORIENTE,29034,CHIAPAS,Tuxtla Gutiérrez,Tuxtla Gutiérrez
455391,07089621111000861000000000U5,CLINICA POPULAR NATURISTA Y QUIROPRACTICO,Consultorios de medicina general del sector privado,0 a 5 personas,PRIMERA NORTE,30786,CHIAPAS,Tapachula,Tapachula de Córdova y Ordóñez
9193690,07015621112000021000000000U9,CLINICA RURAL IMSS BIENESTAR,Consultorios de medicina general del sector público,0 a 5 personas,AN CENTRAL SUR,30893,CHIAPAS,Cacahoatán,Salvador Urbina
394526,07078621113000611000000000M9,CLINICA SAN AGUSTIN,Consultorios de medicina especializada del sector privado,0 a 5 personas,TABASCO,29240,CHIAPAS,San Cristóbal de las Casas,San Cristóbal de las Casas
488579,07065622311000011000000000U2,CLINICA SAN CARLOS,Clínicas de consultorios médicos del sector privado,0 a 5 personas,QUINTA NORTE PONIENTE (VELASCO SUAREZ),29960,CHIAPAS,Palenque,Palenque
474107,07079621111000011001000000U8,CLINICA SAN FERNANDO,Clínicas de consultorios médicos del sector privado,6 a 10 personas,CENTRAL NORTE,29120,CHIAPAS,San Fernando,San Fernando
499876,07097621111000081001000000U3,CLINICA SAN FRANCISCO,Clínicas de consultorios médicos del sector privado,6 a 10 personas,5 DE FEBRERO,30500,CHIAPAS,Tonalá,Tonalá
355475,07019622311000043001000000U2,CLINICA SAN JOSE,Consultorios de medicina general del sector privado,0 a 5 personas,CENTRAL SUR,30000,CHIAPAS,Comitán de Domínguez,Comitán de Domínguez
489574,07108622111000011000000000U4,CLINICA SAN JOSE,Consultorios de medicina general del sector privado,0 a 5 personas,SEGUNDA ORIENTE,30470,CHIAPAS,Villaflores,Villaflores
517947,07087621111000071000000000U5,CLINICA SAN JOSE,Consultorios de medicina general del sector privado,0 a 5 personas,CENTRAL NORTE,30840,CHIAPAS,Suchiate,Ciudad Hidalgo
502672,07069622111000011001000000U8,CLINICA SAN JOSE,Consultorios de medicina general del sector privado,6 a 10 personas,SEGUNDA ORIENTE SUR,30540,CHIAPAS,Pijijiapan,Pijijiapan
7185372,07023621115000012000000000U5,CLINICA SAN JUAN,Clínicas de consultorios médicos del sector privado,6 a 10 personas,PRIMERA AVENIDA CENTRAL,29320,CHIAPAS,Chamula,Chamula
358749,07110621112000011000000000U9,CLINICA SAN LUCAS,Consultorios de medicina general del sector público,0 a 5 personas,JOSEFA ORTIZ DE DOMINGUEZ,29400,CHIAPAS,San Lucas,San Lucas
474106,07079621111000061000000000U3,CLINICA SAN LUIS,Consultorios de medicina general del sector privado,0 a 5 personas,CENTRAL NORTE,29120,CHIAPAS,San Fernando,San Fernando
8965326,07101621115000101000000000U0,CLINICA SAN MARTIN,Clínicas de consultorios médicos del sector privado,0 a 5 personas,LAS ROSAS,29050,CHIAPAS,Tuxtla Gutiérrez,Tuxtla Gutiérrez
482312,07061621111000191000000000U6,CLINICA SAN PEDRO,Consultorios de medicina general del sector privado,0 a 5 personas,TERCERA SUR,29140,CHIAPAS,Ocozocoautla de Espinosa,Ocozocoautla de Espinosa
350050,07068622111000011011000000U0,CLINICA SAN RAFAEL,Consultorios de medicina general del sector privado,0 a 5 personas,PORFIRIO DIAZ,29520,CHIAPAS,Pichucalco,Pichucalco
370437,07101622311000101000000000U4,CLINICA SAN SEBASTIAN,Consultorios de medicina especializada del sector privado,0 a 5 personas,DECIMA PRIMERA PONIENTE SUR,29060,CHIAPAS,Tuxtla Gutiérrez,Tuxtla Gutiérrez
363148,07052622112000011011000000U2,CLINICA SAN SEBASTIAN,Consultorios de medicina general del sector público,6 a 10 personas,DECIMA CUARTA SUR PONIENTE,30187,CHIAPAS,Las Margaritas,Las Margaritas
6192757,07101621113001311000000000U9,CLINICA SAN SEBASTIAN,Clínicas de consultorios médicos del sector privado,0 a 5 personas,DECIMA PRIMERA PONIENTE SUR,29060,CHIAPAS,Tuxtla Gutiérrez,Tuxtla Gutiérrez
6192756,07101622311000121000000000U2,CLINICA SAN SEBASTIAN,Clínicas de consultorios médicos del sector privado,0 a 5 personas,DECIMA PRIMERA PONIENTE SUR,29060,CHIAPAS,Tuxtla Gutiérrez,Tuxtla Gutiérrez
6192755,07101621111001331001000000U1,CLINICA SAN SEBASTIAN,Clínicas de consultorios médicos del sector privado,11 a 30 personas,DECIMA PRIMERA PONIENTE SUR,29060,CHIAPAS,Tuxtla Gutiérrez,Tuxtla Gutiérrez
426442,07012811211000081010000000U0,CLINICA SAN SEBASTIAN,Clínicas de consultorios médicos del sector privado,0 a 5 personas,PRIMERA SUR ORIENTE,29130,CHIAPAS,Berriozábal,Berriozábal
454008,07089621113001771000000000U1,CLINICA SANTA CECILIA,Consultorios de medicina especializada del sector privado,0 a 5 personas,DECIMA PRIMERA NORTE,30700,CHIAPAS,Tapachula,Tapachula de Córdova y Ordóñez
369978,07101621111000191000000000U0,CLINICA SANTA EDUBIJES,Consultorios de medicina general del sector privado,0 a 5 personas,DECIMA SEXTA PONIENTE NORTE,29030,CHIAPAS,Tuxtla Gutiérrez,Tuxtla Gutiérrez
369979,07101621111001512001000000U6,CLINICA SANTA EUDUVIGES,Consultorios de medicina especializada del sector privado,0 a 5 personas,DECIMA SEXTA PONIENTE NORTE,29030,CHIAPAS,Tuxtla Gutiérrez,Tuxtla Gutiérrez
6195683,07061621113000021001000000U1,CLINICA SANTA FE,Consultorios de medicina especializada del sector privado,6 a 10 personas,TERCERA PONIENTE,29140,CHIAPAS,Ocozocoautla de Espinosa,Ocozocoautla de Espinosa
7222524,07019621115000023000000000U0,CLINICA SANTA FE,Clínicas de consultorios médicos del sector privado,11 a 30 personas,TERCERA NORTE PONIENTE,30020,CHIAPAS,Comitán de Domínguez,Comitán de Domínguez
353802,07081621111000023000000000U9,CLINICA SANTA MARIA DE GUADALUPE,Consultorios de medicina general del sector privado,0 a 5 personas,PLAN DE AYALA,29820,CHIAPAS,Simojovel,Simojovel de Allende
389479,07101621113003411000000000U5,CLINICA SANTA MORENA CONSULTORIO 1,Consultorios de medicina especializada del sector privado,0 a 5 personas,IGNACIO ZARAGOZA,29043,CHIAPAS,Tuxtla Gutiérrez,Tuxtla Gutiérrez
389481,07101621111002181000000000U9,CLINICA SANTA MORENA CONSULTORIO MEDICINA GENERAL,Consultorios de medicina general del sector privado,0 a 5 personas,IGNACIO ZARAGOZA,29043,CHIAPAS,Tuxtla Gutiérrez,Tuxtla Gutiérrez
389480,07101621113003221000000000U8,CLINICA SANTA MORENA DE CARDIOLOGIA,Consultorios de medicina especializada del sector privado,0 a 5 personas,IGNACIO ZARAGOZA,29043,CHIAPAS,Tuxtla Gutiérrez,Tuxtla Gutiérrez
389482,07101621111001861000000000U7,CLINICA SANTA MORENA MEDICINA GENERAL,Consultorios de medicina general del sector privado,0 a 5 personas,IGNACIO ZARAGOZA,29043,CHIAPAS,Tuxtla Gutiérrez,Tuxtla Gutiérrez
488539,07065621111000041000000000U4,CLINICA SANTO DOMINGO,Consultorios de medicina general del sector privado,0 a 5 personas,SEGUNDA NORTE PONIENTE(NICOLAS BRAVO),29960,CHIAPAS,Palenque,Palenque
9314066,07101621115000171000000000U3,CLINICA SIN NOMBRE,Clínicas de consultorios médicos del sector privado,0 a 5 personas,EL TRIUNFO,29067,CHIAPAS,Tuxtla Gutiérrez,Tuxtla Gutiérrez
417806,07101621111001871000000000U6,CLINICA SN MARCOS,Consultorios de medicina general del sector privado,0 a 5 personas,CUARTA SUR PONIENTE,29050,CHIAPAS,Tuxtla Gutiérrez,Tuxtla Gutiérrez
389591,07101621111002081000000000U1,CLINICA SUCRE,Consultorios de medicina general del sector privado,0 a 5 personas,PRIMERA NORTE ORIENTE,29043,CHIAPAS,Tuxtla Gutiérrez,Tuxtla Gutiérrez
389592,07101621113003251000000000U5,CLINICA SUCRE,Consultorios de medicina especializada del sector privado,0 a 5 personas,PRIMERA NORTE ORIENTE,29043,CHIAPAS,Tuxtla Gutiérrez,Tuxtla Gutiérrez
6192570,07101621111003011010000000U7,CLINICA SUCRE,Clínicas de consultorios médicos del sector privado,0 a 5 personas,PRIMERA NORTE ORIENTE,29043,CHIAPAS,Tuxtla Gutiérrez,Tuxtla Gutiérrez
461061,07101622111000021000000000U8,CLÍNICA SUCRE,Consultorios de medicina general del sector privado,0 a 5 personas,PRIMERA NORTE ORIENTE,29043,CHIAPAS,Tuxtla Gutiérrez,Tuxtla Gutiérrez
8264284,07101621113004581000000000U4,CLINICA TUX MED STETIC,Consultorios de medicina especializada del sector privado,0 a 5 personas,COLIBRI,29050,CHIAPAS,Tuxtla Gutiérrez,Tuxtla Gutiérrez
376028,07093622112000011010000000U6,CLINICA UMR 216,Consultorios de medicina general del sector público,0 a 5 personas,DEL INI,29480,CHIAPAS,Tenejapa,Tenejapa
368443,07101621113001041001000000U2,CLINICA VENART,Consultorios de medicina especializada del sector privado,11 a 30 personas,COMITAN,29030,CHIAPAS,Tuxtla Gutiérrez,Tuxtla Gutiérrez
499754,07097621111000071000000000U4,CLINICA VILLA DE GUADALUPE,Clínicas de consultorios médicos del sector privado,0 a 5 personas,GALEANA,30500,CHIAPAS,Tonalá,Tonalá
8021510,07017621115000013000000000U5,CLINICA VIRGEN DE LOURDES,Clínicas de consultorios médicos del sector privado,11 a 30 personas,QUINTA SUR,30400,CHIAPAS,Cintalapa,Cintalapa de Figueroa
8055517,07108621115000032000000000U2,CLINICA XOCHILT,Clínicas de consultorios médicos del sector privado,6 a 10 personas,SEGUNDA ORIENTE,30470,CHIAPAS,Villaflores,Villaflores
458518,07101621113000461000000000U3,CLINICA YOLANDA ORTOPEDIATRA TRAUMATOLOGIA,Consultorios de medicina especializada del sector privado,0 a 5 personas,TERCERA NORTE PONIENTE,29000,CHIAPAS,Tuxtla Gutiérrez,Tuxtla Gutiérrez
9342980,07101621115000221000000000U6,CLÍNICAS DE CONSULTORIOS MÉDICOS DEL SECTOR PRIVADO,Clínicas de consultorios médicos del sector privado,0 a 5 personas,SEXTA SUR PONIENTE,,CHIAPAS,Tuxtla Gutiérrez,Tuxtla Gutiérrez
9342019,07101621115000211000000000U7,CLÍNICAS DE CONSULTORIOS MÉDICOS DEL SECTOR PRIVADO,Clínicas de consultorios médicos del sector privado,0 a 5 personas,SEXTA SUR PONIENTE,,CHIAPAS,Tuxtla Gutiérrez,Tuxtla Gutiérrez
8231155,07101621113003881000000000U9,CNSULTORIO DE PEDRIATRIA,Consultorios de medicina especializada del sector privado,0 a 5 personas,ALAMOS,29040,CHIAPAS,Tuxtla Gutiérrez,Tuxtla Gutiérrez
7772724,07067621111000011000000000U3,COLSULTORIO   MEDICO,Consultorios de medicina general del sector privado,0 a 5 personas,MANUEL VELASCO SUAREZ,29660,CHIAPAS,Pantepec,Pantepec
366168,07101621113001441000000000U4,COLSULTORIO GINECOLOGO,Consultorios de medicina especializada del sector privado,0 a 5 personas,PRIMERA SUR PONIENTE,29066,CHIAPAS,Tuxtla Gutiérrez,Tuxtla Gutiérrez
8662528,07089621111001581000000000U8,COLSUTORIO MEDICO BETESDA,Consultorios de medicina general del sector privado,0 a 5 personas,CUARTA NORTE,30700,CHIAPAS,Tapachula,Tapachula de Córdova y Ordóñez
370197,07101622311000091000000000U7,COMITE DE VOLUNTARIOS DE CANCEROLOGIA DEL ESTADO DE CHIAPAS,Consultorios de medicina general del sector privado,6 a 10 personas,MISIONEROS,29067,CHIAPAS,Tuxtla Gutiérrez,Tuxtla Gutiérrez
348547,07074621111000031000000000U7,COMSULTORIO MEDICO SIN NOMBRE,Consultorios de medicina general del sector privado,0 a 5 personas,MARIANO ABASOLO,29500,CHIAPAS,Reforma,Reforma
7900768,07037621111000081000000000U9,COMUNIAD MEDICA Y LOS PROFESIONALES DE LA SALUD,Consultorios de medicina general del sector privado,0 a 5 personas,JUAREZ,30670,CHIAPAS,Huehuetán,Huehuetán Estación FFCC
8073510,07101621113004951000000000U9,CONASUTORIO MEDICO DE PEDIATRIACA NEOONATOLOGA,Consultorios de medicina especializada del sector privado,0 a 5 personas,SAN RAFAEL,29060,CHIAPAS,Tuxtla Gutiérrez,Tuxtla Gutiérrez
8571284,07078621111000791000000000U7,CONSRULTORIO MEDICO GENERAL SIN NOMBRE,Consultorios de medicina general del sector privado,0 a 5 personas,FRANCISCO LEON,29200,CHIAPAS,San Cristóbal de las Casas,San Cristóbal de las Casas
7215524,07074621111000161000000000U2,CONSULLTORIO MEDICO DR. MATHEY,Consultorios de medicina general del sector privado,0 a 5 personas,MARIANO ABASOLO,29500,CHIAPAS,Reforma,Reforma
7278214,07101621111003311000000000U1,CONSULTA DE CIRUGIA GENERAL,Consultorios de medicina general del sector privado,0 a 5 personas,PRIMERA NORTE PONIENTE,29000,CHIAPAS,Tuxtla Gutiérrez,Tuxtla Gutiérrez
7278212,07101621113004071000000000U6,CONSULTA DE UROLOGIA,Consultorios de medicina especializada del sector privado,0 a 5 personas,PRIMERA NORTE PONIENTE,29000,CHIAPAS,Tuxtla Gutiérrez,Tuxtla Gutiérrez
416468,07101621111003071000000000U1,CONSULTA EXTERNA DE MEDICINA GENERAL,Consultorios de medicina general del sector privado,0 a 5 personas,CUARTA NORTE PONIENTE,29050,CHIAPAS,Tuxtla Gutiérrez,Tuxtla Gutiérrez
